student_id,student_name,department,year,section,subject,date,period,status
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-01-15,4,Present
STU0041,Anu Raj,EEE,3,C,Power Systems,2026-06-12,7,Present
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-01-25,7,Present
STU0041,Anu Raj,EEE,3,C,Control Systems,2026-04-22,4,Unknown
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-06-22,8,Present
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-06-03,4,Present
STU0041,Anu Raj,EEE,3,C,Power Systems,2026-05-29,1,Present
STU0041,Anu Raj,EEE,3,C,Power Systems,2026-05-18,3,Absent
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-03-26,-1,Absent
STU0041,Anu Raj,EEE,3,C,Control Systems,2026-03-12,5,Present
STU0041,Anu Raj,EEE,3,C,Control Systems,2026-02-26,1,Late
STU0041,Anu Raj,EEE,3,C,Power Systems,2026-06-25,4,Present
STU0041,Anu Raj,EEE,3,C,Electrical Machines,2026-03-26,4,Present
STU0041,Anu Raj,EEE,3,C,Power Systems,2026-03-07,4,Present
STU0041,Anu Raj,EEE,3,C,Control Systems,2026-03-13,6,Present
STU0042,Karthik Nair,EEE,2,C,Power Systems,2026-04-16,5,On Duty
STU0042,Karthik Nair,EEE,2,C,Electrical Machines,2026-02-07,4,Present
STU0042,Karthik Nair,EEE,2,C,Control Systems,2026-06-25,6,On Duty
STU0042,Karthik Nair,EEE,2,C,Control Systems,2026-06-19,1,Present
STU0042,Karthik Nair,EEE,2,C,Power Systems,2026-03-22,7,Present
STU0042,Karthik Nair,EEE,2,C,Electrical Machines,2026-05-02,4,Present
STU0042,Karthik Nair,EEE,2,C,Electrical Machines,2026-03-26,3,Unknown
STU0042,Karthik Nair,EEE,2,C,Electrical Machines,2026-01-23,2,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-01-07,2,Late
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-05-02,4,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-06-13,6,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-05-29,6,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-01-30,6,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-01-23,3,Late
STU0043,Rahul Kumar,CIVIL,3,A,Geotechnical Engg,2026-05-22,-1,Present
STU0043,Rahul Kumar,CIVIL,3,A,Surveying,2026-02-28,8,Present
STU0043,Rahul Kumar,CIVIL,3,A,Geotechnical Engg,2026-05-14,5,Present
STU0044,Shalini Iyer,CIVIL,4,B,Surveying,2026-03-13,8,Absent
STU0044,Shalini Iyer,CIVIL,4,B,Structural Analysis,2026-02-07,7,Present
STU0044,Shalini Iyer,CIVIL,4,B,Surveying,2026-04-04,1,Present
STU0044,Shalini Iyer,CIVIL,4,B,Surveying,2026-01-22,5,Present
STU0044,Shalini Iyer,CIVIL,4,B,Structural Analysis,2026-03-08,-1,Present
STU0044,Shalini Iyer,CIVIL,4,B,Surveying,2026-04-09,8,Present
STU0044,Shalini Iyer,CIVIL,4,B,Surveying,2026-03-18,8,Present
STU0045,Harish Venkatesan,MECH,4,C,Thermodynamics,2026-02-14,2,Present
STU0045,Harish Venkatesan,MECH,4,C,Machine Design,2026-04-27,3,Present
STU0045,Harish Venkatesan,MECH,4,C,Machine Design,2026-05-24,-1,Absent
STU0045,Harish Venkatesan,MECH,4,C,Thermodynamics,2026-03-23,2,Present
STU0045,Harish Venkatesan,MECH,4,C,Machine Design,2026-06-10,6,Present
STU0045,Harish Venkatesan,MECH,4,C,Thermodynamics,2026-06-21,5,Present
STU0045,Harish Venkatesan,MECH,4,C,Thermodynamics,2026-05-20,2,Unknown
STU0045,Harish Venkatesan,MECH,4,C,Machine Design,2026-01-07,6,Present
STU0046,Arjun Mani,CSE,2,A,Data Structures,2026-06-24,3,Present
STU0046,Arjun Mani,CSE,2,A,DBMS,2026-05-26,4,Absent
STU0046,Arjun Mani,CSE,2,A,Computer Networks,2026-03-22,7,Present
STU0046,Arjun Mani,CSE,2,A,Data Structures,2026-06-23,4,Present
STU0046,Arjun Mani,CSE,2,A,Computer Networks,2026-01-31,1,Present
STU0046,Arjun Mani,CSE,2,A,DBMS,2026-02-08,8,Present
STU0046,Arjun Mani,CSE,2,A,Operating Systems,2026-03-13,4,Present
STU0047,Harish Venkatesan,MECH,4,B,Fluid Mechanics,2026-02-03,5,Present
STU0047,Harish Venkatesan,MECH,4,B,Thermodynamics,2026-02-01,2,Present
STU0047,Harish Venkatesan,MECH,4,B,Thermodynamics,2026-05-26,7,Present
STU0047,Harish Venkatesan,MECH,4,B,Thermodynamics,2026-02-13,8,Present
STU0047,Harish Venkatesan,MECH,4,B,Thermodynamics,2026-03-15,6,Present
STU0047,Harish Venkatesan,MECH,4,B,Machine Design,2026-03-18,7,Present
STU0048,Shalini Pillai,CSE,4,C,Operating Systems,2026-06-08,6,On Duty
STU0048,Shalini Pillai,CSE,4,C,Computer Networks,2026-02-27,5,Present
STU0048,Shalini Pillai,CSE,4,C,Operating Systems,2026-04-02,7,Present
STU0048,Shalini Pillai,CSE,4,C,Operating Systems,2026-02-26,3,On Duty
STU0048,Shalini Pillai,CSE,4,C,Operating Systems,2026-06-29,1,Present
STU0048,Shalini Pillai,CSE,4,C,Computer Networks,2026-06-16,2,Present
STU0048,Shalini Pillai,CSE,4,C,Data Structures,2026-03-13,5,On Duty
STU0049,Aravind Balan,IT,3,B,Software Engineering,2026-05-14,4,Absent
STU0049,Aravind Balan,IT,3,B,Software Engineering,2026-05-10,4,Present
STU0049,Aravind Balan,IT,3,B,Web Technology,2026-03-10,7,Present
STU0049,Aravind Balan,IT,3,B,Software Engineering,2026-01-18,7,Absent
STU0049,Aravind Balan,IT,3,B,Software Engineering,2026-01-28,1,Present
STU0049,Aravind Balan,IT,3,B,Software Engineering,2026-06-16,5,Present
STU0049,Aravind Balan,IT,3,B,Cloud Computing,2026-04-23,-1,Present
STU0050,Prasanth Nair,CIVIL,1,C,Surveying,2026-03-16,4,Present
STU0050,Prasanth Nair,CIVIL,1,C,Surveying,2026-01-16,6,Absent
STU0050,Prasanth Nair,CIVIL,1,C,Surveying,2026-01-05,3,Present
STU0050,Prasanth Nair,CIVIL,1,C,Structural Analysis,2026-03-31,6,On Duty
STU0051,Ganesh Sundaram,ECE,1,C,Digital Electronics,2026-02-07,1,Unknown
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-06-17,2,Present
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-03-13,5,Present
STU0051,Ganesh Sundaram,ECE,1,C,VLSI Design,2026-02-15,-1,Present
STU0051,Ganesh Sundaram,ECE,1,C,VLSI Design,2026-04-28,6,Unknown
STU0051,Ganesh Sundaram,ECE,1,C,VLSI Design,2026-05-26,8,Late
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-04-24,8,Present
STU0051,Ganesh Sundaram,ECE,1,C,Digital Electronics,2026-05-28,2,Present
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-01-07,6,Present
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-02-02,3,Present
STU0051,Ganesh Sundaram,ECE,1,C,Signals & Systems,2026-01-24,5,Present
STU0051,Ganesh Sundaram,ECE,1,C,Digital Electronics,2026-06-30,1,Present
STU0052,Divya Sundaram,EEE,2,B,Power Systems,2026-02-12,8,Absent
STU0052,Divya Sundaram,EEE,2,B,Electrical Machines,2026-05-24,7,Present
STU0052,Divya Sundaram,EEE,2,B,Control Systems,2026-01-14,1,Present
STU0052,Divya Sundaram,EEE,2,B,Control Systems,2026-04-09,6,Present
STU0052,Divya Sundaram,EEE,2,B,Control Systems,2026-06-03,5,Present
STU0052,Divya Sundaram,EEE,2,B,Control Systems,2026-05-26,5,Late
STU0052,Divya Sundaram,EEE,2,B,Control Systems,2026-02-11,2,Present
STU0053,Prasanth Balan,ECE,3,C,Signals & Systems,2026-04-25,6,Present
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-02-06,7,Present
STU0053,Prasanth Balan,ECE,3,C,VLSI Design,2026-01-15,6,Present
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-03-24,7,Present
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-04-08,8,Absent
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-01-15,7,Present
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-04-06,3,Present
STU0053,Prasanth Balan,ECE,3,C,Signals & Systems,2026-02-27,6,Present
STU0053,Prasanth Balan,ECE,3,C,Digital Electronics,2026-06-28,3,Present
STU0053,Prasanth Balan,ECE,3,C,VLSI Design,2026-03-09,5,Present
STU0054,Suresh Murugan,EEE,1,C,Power Systems,2026-06-24,4,Absent
STU0054,Suresh Murugan,EEE,1,C,Electrical Machines,2026-01-31,2,Late
STU0054,Suresh Murugan,EEE,1,C,Control Systems,2026-04-05,6,Present
STU0054,Suresh Murugan,EEE,1,C,Power Systems,2026-05-28,8,Present
STU0054,Suresh Murugan,EEE,1,C,Electrical Machines,2026-04-19,5,Absent
STU0054,Suresh Murugan,EEE,1,C,Power Systems,2026-06-12,6,Absent
STU0054,Suresh Murugan,EEE,1,C,Electrical Machines,2026-02-13,7,Absent
STU0055,Kavya Krishnan,ECE,4,A,Signals & Systems,2026-03-06,8,Unknown
STU0055,Kavya Krishnan,ECE,4,A,VLSI Design,2026-02-15,3,Present
STU0055,Kavya Krishnan,ECE,4,A,VLSI Design,2026-02-19,5,Present
STU0055,Kavya Krishnan,ECE,4,A,Digital Electronics,2026-04-20,8,Present
STU0055,Kavya Krishnan,ECE,4,A,Digital Electronics,2026-01-11,7,Present
STU0055,Kavya Krishnan,ECE,4,A,VLSI Design,2026-02-19,7,Absent
STU0055,Kavya Krishnan,ECE,4,A,VLSI Design,2026-03-31,4,Present
STU0055,Kavya Krishnan,ECE,4,A,Signals & Systems,2026-04-20,1,Absent
STU0056,Prasanth Nair,MECH,4,C,Machine Design,2026-06-25,7,Absent
STU0056,Prasanth Nair,MECH,4,C,Fluid Mechanics,2026-03-09,7,Present
STU0056,Prasanth Nair,MECH,4,C,Fluid Mechanics,2026-03-14,3,Present
STU0056,Prasanth Nair,MECH,4,C,Thermodynamics,2026-02-14,5,Late
STU0056,Prasanth Nair,MECH,4,C,Machine Design,2026-02-01,7,Present
STU0056,Prasanth Nair,MECH,4,C,Fluid Mechanics,2026-04-12,3,Present
STU0057,Harish Reddy,CIVIL,3,C,Structural Analysis,2026-01-14,3,Present
STU0057,Harish Reddy,CIVIL,3,C,Structural Analysis,2026-05-05,5,Present
STU0057,Harish Reddy,CIVIL,3,C,Surveying,2026-03-02,5,Present
STU0057,Harish Reddy,CIVIL,3,C,Surveying,2026-02-25,5,Absent
STU0057,Harish Reddy,CIVIL,3,C,Unknown,2026-05-02,-1,Late
STU0057,Harish Reddy,CIVIL,3,C,Geotechnical Engg,2026-04-04,7,Present
STU0057,Harish Reddy,CIVIL,3,C,Geotechnical Engg,2026-03-24,1,Present
STU0057,Harish Reddy,CIVIL,3,C,Structural Analysis,2026-03-04,6,Present
STU0057,Harish Reddy,CIVIL,3,C,Surveying,2026-03-03,8,Present
STU0057,Harish Reddy,CIVIL,3,C,Surveying,2026-01-11,3,Present
STU0057,Harish Reddy,CIVIL,3,C,Surveying,2026-06-22,8,Present
STU0058,Prasanth Sekar,EEE,2,B,Electrical Machines,2026-02-23,8,On Duty
STU0058,Prasanth Sekar,EEE,2,B,Control Systems,2026-04-17,2,Present
STU0058,Prasanth Sekar,EEE,2,B,Power Systems,2026-03-30,1,Absent
STU0058,Prasanth Sekar,EEE,2,B,Control Systems,2026-03-17,8,Present
STU0058,Prasanth Sekar,EEE,2,B,Power Systems,2026-01-22,7,Present
STU0058,Prasanth Sekar,EEE,2,B,Electrical Machines,2026-03-17,7,Absent
STU0058,Prasanth Sekar,EEE,2,B,Power Systems,2026-04-04,7,Present
STU0058,Prasanth Sekar,EEE,2,B,Electrical Machines,2026-06-18,2,Absent
STU0058,Prasanth Sekar,EEE,2,B,Control Systems,2026-05-15,5,Absent
STU0059,Keerthi Raj,CIVIL,1,A,Structural Analysis,2026-04-17,8,Absent
STU0059,Keerthi Raj,CIVIL,1,A,Surveying,2026-06-27,6,Absent
STU0059,Keerthi Raj,CIVIL,1,A,Structural Analysis,2026-05-22,2,Present
STU0059,Keerthi Raj,CIVIL,1,A,Geotechnical Engg,2026-03-30,6,Present
STU0059,Keerthi Raj,CIVIL,1,A,Structural Analysis,2026-01-12,7,Present
STU0059,Keerthi Raj,CIVIL,1,A,Geotechnical Engg,2026-02-03,2,Present
STU0059,Keerthi Raj,CIVIL,1,A,Structural Analysis,2026-03-12,6,Absent
STU0059,Keerthi Raj,CIVIL,1,A,Geotechnical Engg,2026-02-19,7,Present
STU0060,Suresh Nair,EEE,3,C,Electrical Machines,2026-06-02,3,Present
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-03-13,3,Absent
STU0060,Suresh Nair,EEE,3,C,Electrical Machines,2026-01-14,4,Absent
STU0060,Suresh Nair,EEE,3,C,Electrical Machines,2026-02-01,2,Absent
STU0060,Suresh Nair,EEE,3,C,Power Systems,2026-06-06,4,Present
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-04-26,6,Unknown
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-04-03,1,Present
STU0060,Suresh Nair,EEE,3,C,Power Systems,2026-03-26,8,Present
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-04-26,3,Present
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-06-09,2,Present
STU0060,Suresh Nair,EEE,3,C,Control Systems,2026-05-15,6,Present
STU0060,Suresh Nair,EEE,3,C,Power Systems,2026-02-03,8,Present
STU0060,Suresh Nair,EEE,3,C,Power Systems,2026-04-13,1,Present
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Geotechnical Engg,2026-06-01,4,Unknown
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Geotechnical Engg,2026-02-22,2,Absent
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Geotechnical Engg,2026-03-11,8,Present
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Surveying,2026-01-16,1,Unknown
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Structural Analysis,2026-04-26,4,Late
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Unknown,2026-01-05,7,Present
STU0061,Lakshmi Venkatesan,CIVIL,4,C,Geotechnical Engg,2026-05-18,7,Present
STU0062,Anitha Chandran,CIVIL,1,B,Geotechnical Engg,2026-05-22,2,Present
STU0062,Anitha Chandran,CIVIL,1,B,Surveying,2026-06-29,4,Late
STU0062,Anitha Chandran,CIVIL,1,B,Geotechnical Engg,2026-06-25,2,Present
STU0062,Anitha Chandran,CIVIL,1,B,Geotechnical Engg,2026-02-24,5,Present
STU0062,Anitha Chandran,CIVIL,1,B,Geotechnical Engg,2026-04-08,8,Unknown
STU0062,Anitha Chandran,CIVIL,1,B,Surveying,2026-04-25,7,Absent
STU0062,Anitha Chandran,CIVIL,1,B,Surveying,2026-01-22,7,Present
STU0062,Anitha Chandran,CIVIL,1,B,Surveying,2026-06-24,2,Absent
STU0062,Anitha Chandran,CIVIL,1,B,Surveying,2026-03-30,1,Present
STU0063,Anu Murugan,IT,2,B,Software Engineering,2026-06-13,6,Present
STU0063,Anu Murugan,IT,2,B,Software Engineering,2026-03-26,4,Present
STU0063,Anu Murugan,IT,2,B,Software Engineering,2026-06-23,1,Present
STU0063,Anu Murugan,IT,2,B,Web Technology,2026-02-05,5,Present
STU0063,Anu Murugan,IT,2,B,Cloud Computing,2026-03-22,5,Late
STU0063,Anu Murugan,IT,2,B,Software Engineering,2026-05-14,6,Absent
STU0063,Anu Murugan,IT,2,B,Web Technology,2026-03-25,5,On Duty
STU0063,Anu Murugan,IT,2,B,Software Engineering,2026-06-24,4,Absent
STU0064,Swathi Krishnan,EEE,1,A,Electrical Machines,2026-04-19,4,Present
STU0064,Swathi Krishnan,EEE,1,A,Power Systems,2026-03-29,8,Present
STU0064,Swathi Krishnan,EEE,1,A,Electrical Machines,2026-04-18,3,Present
STU0064,Swathi Krishnan,EEE,1,A,Power Systems,2026-03-21,4,Unknown
STU0064,Swathi Krishnan,EEE,1,A,Control Systems,2026-05-26,3,Present
STU0064,Swathi Krishnan,EEE,1,A,Power Systems,2026-02-06,6,Absent
STU0064,Swathi Krishnan,EEE,1,A,Control Systems,2026-02-23,3,Present
STU0064,Swathi Krishnan,EEE,1,A,Power Systems,2026-04-22,5,Unknown
STU0064,Swathi Krishnan,EEE,1,A,Control Systems,2026-06-24,3,Late
STU0065,Ganesh Murugan,EEE,4,C,Power Systems,2026-04-12,1,Unknown
STU0065,Ganesh Murugan,EEE,4,C,Power Systems,2026-06-27,-1,Unknown
STU0065,Ganesh Murugan,EEE,4,C,Control Systems,2026-02-18,3,Present
STU0065,Ganesh Murugan,EEE,4,C,Power Systems,2026-06-11,3,Present
STU0065,Ganesh Murugan,EEE,4,C,Control Systems,2026-05-30,4,Present
STU0065,Ganesh Murugan,EEE,4,C,Power Systems,2026-03-23,6,Present
STU0065,Ganesh Murugan,EEE,4,C,Control Systems,2026-04-18,8,Present
STU0065,Ganesh Murugan,EEE,4,C,Power Systems,2026-05-25,3,Present
STU0065,Ganesh Murugan,EEE,4,C,Control Systems,2026-01-05,5,Present
STU0066,Pooja Raj,IT,3,B,Web Technology,2026-03-23,2,Present
STU0066,Pooja Raj,IT,3,B,Web Technology,2026-03-19,7,Absent
STU0066,Pooja Raj,IT,3,B,Cloud Computing,2026-02-27,2,Late
STU0066,Pooja Raj,IT,3,B,Software Engineering,2026-04-25,3,Present
STU0066,Pooja Raj,IT,3,B,Web Technology,2026-06-02,2,Present
STU0066,Pooja Raj,IT,3,B,Cloud Computing,2026-06-09,4,Present
STU0066,Pooja Raj,IT,3,B,Cloud Computing,2026-06-21,8,Present
STU0066,Pooja Raj,IT,3,B,Cloud Computing,2026-03-28,2,Absent
STU0066,Pooja Raj,IT,3,B,Software Engineering,2026-05-04,8,Present
STU0066,Pooja Raj,IT,3,B,Web Technology,2026-04-28,3,Present
STU0066,Pooja Raj,IT,3,B,Software Engineering,2026-04-28,7,Present
STU0066,Pooja Raj,IT,3,B,Web Technology,2026-06-26,4,Absent
STU0067,Mohan Sundaram,IT,3,B,Web Technology,2026-02-28,3,Present
STU0067,Mohan Sundaram,IT,3,B,Web Technology,2026-05-15,5,Present
STU0067,Mohan Sundaram,IT,3,B,Web Technology,2026-05-06,4,Present
STU0067,Mohan Sundaram,IT,3,B,Software Engineering,2026-02-17,4,Present
STU0067,Mohan Sundaram,IT,3,B,Cloud Computing,2026-06-22,4,Present
STU0067,Mohan Sundaram,IT,3,B,Software Engineering,2026-01-26,7,Present
STU0067,Mohan Sundaram,IT,3,B,Web Technology,2026-03-18,8,Present
STU0068,Sneha Murugan,MECH,1,C,Thermodynamics,2026-05-16,4,Present
STU0068,Sneha Murugan,MECH,1,C,Machine Design,2026-06-23,7,Present
STU0068,Sneha Murugan,MECH,1,C,Machine Design,2026-06-16,7,Present
STU0068,Sneha Murugan,MECH,1,C,Fluid Mechanics,2026-06-12,3,Present
STU0068,Sneha Murugan,MECH,1,C,Fluid Mechanics,2026-03-31,7,Present
STU0068,Sneha Murugan,MECH,1,C,Machine Design,2026-01-28,5,Present
STU0068,Sneha Murugan,MECH,1,C,Thermodynamics,2026-03-06,7,Present
STU0068,Sneha Murugan,MECH,1,C,Machine Design,2026-06-26,8,Present
STU0069,Kavya Krishnan,CIVIL,3,B,Structural Analysis,2026-03-25,5,Present
STU0069,Kavya Krishnan,CIVIL,3,B,Structural Analysis,2026-03-03,1,Present
STU0069,Kavya Krishnan,CIVIL,3,B,Surveying,2026-02-24,4,Present
STU0069,Kavya Krishnan,CIVIL,3,B,Structural Analysis,2026-02-11,5,Present
STU0069,Kavya Krishnan,CIVIL,3,B,Surveying,2026-01-11,8,Absent
STU0070,Karthik Sundaram,MECH,3,A,Machine Design,2026-01-16,2,Present
STU0070,Karthik Sundaram,MECH,3,A,Fluid Mechanics,2026-03-08,7,Present
STU0070,Karthik Sundaram,MECH,3,A,Thermodynamics,2026-05-06,3,Absent
STU0070,Karthik Sundaram,MECH,3,A,Fluid Mechanics,2026-06-10,6,Present
STU0070,Karthik Sundaram,MECH,3,A,Fluid Mechanics,2026-01-23,7,Present
STU0070,Karthik Sundaram,MECH,3,A,Fluid Mechanics,2026-05-01,-1,Present
STU0071,Arjun Kumar,CIVIL,4,C,Surveying,2026-04-21,3,Absent
STU0071,Arjun Kumar,CIVIL,4,C,Unknown,2026-06-15,5,Unknown
STU0071,Arjun Kumar,CIVIL,4,C,Surveying,2026-06-01,4,Present
STU0071,Arjun Kumar,CIVIL,4,C,Surveying,2026-02-23,1,On Duty
STU0071,Arjun Kumar,CIVIL,4,C,Geotechnical Engg,2026-04-13,6,Present
STU0071,Arjun Kumar,CIVIL,4,C,Structural Analysis,2026-05-11,5,Present
STU0071,Arjun Kumar,CIVIL,4,C,Structural Analysis,2026-04-17,7,Present
STU0071,Arjun Kumar,CIVIL,4,C,Geotechnical Engg,2026-03-08,3,Absent
STU0072,Bala Chandran,CIVIL,4,A,Geotechnical Engg,2026-02-11,6,Present
STU0072,Bala Chandran,CIVIL,4,A,Structural Analysis,2026-06-21,1,Absent
STU0072,Bala Chandran,CIVIL,4,A,Surveying,2026-06-30,3,Present
STU0073,Keerthi Chandran,IT,4,C,Cloud Computing,2026-01-06,6,Present
STU0073,Keerthi Chandran,IT,4,C,Software Engineering,2026-02-01,3,Present
STU0073,Keerthi Chandran,IT,4,C,Cloud Computing,2026-04-23,5,Present
STU0073,Keerthi Chandran,IT,4,C,Software Engineering,2026-03-02,7,Present
STU0073,Keerthi Chandran,IT,4,C,Cloud Computing,2026-02-19,1,Present
STU0074,Bala Nair,IT,4,C,Cloud Computing,2026-05-17,4,Present
STU0074,Bala Nair,IT,4,C,Software Engineering,2026-05-03,8,Present
STU0074,Bala Nair,IT,4,C,Web Technology,2026-01-17,4,Present
STU0074,Bala Nair,IT,4,C,Software Engineering,2026-05-27,6,Present
STU0074,Bala Nair,IT,4,C,Software Engineering,2026-03-09,3,On Duty
STU0075,Priya Sundaram,ECE,1,B,VLSI Design,2026-02-05,4,Present
STU0075,Priya Sundaram,ECE,1,B,Digital Electronics,2026-05-01,4,Present
STU0075,Priya Sundaram,ECE,1,B,Signals & Systems,2026-02-08,5,Present
STU0075,Priya Sundaram,ECE,1,B,Digital Electronics,2026-05-03,3,Late
STU0075,Priya Sundaram,ECE,1,B,Digital Electronics,2026-06-24,8,Present
STU0075,Priya Sundaram,ECE,1,B,Signals & Systems,2026-05-20,1,Present
STU0075,Priya Sundaram,ECE,1,B,Digital Electronics,2026-05-28,6,Present
STU0075,Priya Sundaram,ECE,1,B,Signals & Systems,2026-06-06,-1,Present
STU0075,Priya Sundaram,ECE,1,B,Digital Electronics,2026-03-27,1,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Operating Systems,2026-04-28,2,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Computer Networks,2026-06-10,2,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Data Structures,2026-05-14,6,Present
STU0076,Lakshmi Krishnan,CSE,3,A,DBMS,2026-04-24,6,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Data Structures,2026-05-25,-1,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Unknown,2026-04-29,1,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Data Structures,2026-02-14,2,Present
STU0076,Lakshmi Krishnan,CSE,3,A,Computer Networks,2026-05-06,2,Absent
STU0077,Meena Mani,IT,3,A,Cloud Computing,2026-04-30,5,On Duty
STU0077,Meena Mani,IT,3,A,Web Technology,2026-03-12,6,Present
STU0077,Meena Mani,IT,3,A,Unknown,2026-03-09,3,Present
STU0077,Meena Mani,IT,3,A,Software Engineering,2026-06-17,7,Present
STU0077,Meena Mani,IT,3,A,Cloud Computing,2026-03-16,1,Present
STU0077,Meena Mani,IT,3,A,Cloud Computing,2026-05-18,7,Present
STU0077,Meena Mani,IT,3,A,Cloud Computing,2026-05-09,3,Absent
STU0077,Meena Mani,IT,3,A,Web Technology,2026-06-14,7,Present
STU0077,Meena Mani,IT,3,A,Cloud Computing,2026-03-07,8,Present
STU0077,Meena Mani,IT,3,A,Software Engineering,2026-03-16,7,Present
STU0078,Anitha Reddy,CSE,1,A,Data Structures,2026-04-27,4,Present
STU0078,Anitha Reddy,CSE,1,A,DBMS,2026-01-24,4,Present
STU0078,Anitha Reddy,CSE,1,A,Computer Networks,2026-03-19,8,Present
STU0078,Anitha Reddy,CSE,1,A,Computer Networks,2026-03-06,5,Present
STU0078,Anitha Reddy,CSE,1,A,Operating Systems,2026-03-15,8,Present
STU0078,Anitha Reddy,CSE,1,A,Data Structures,2026-03-31,4,Present
STU0078,Anitha Reddy,CSE,1,A,Data Structures,2026-03-27,7,On Duty
STU0078,Anitha Reddy,CSE,1,A,Operating Systems,2026-05-23,6,Present
STU0078,Anitha Reddy,CSE,1,A,Operating Systems,2026-01-25,5,Present
STU0078,Anitha Reddy,CSE,1,A,Computer Networks,2026-02-09,3,Present
STU0078,Anitha Reddy,CSE,1,A,Data Structures,2026-02-12,2,Present
STU0079,Vikram Raj,CSE,1,B,Computer Networks,2026-03-05,3,Present
STU0079,Vikram Raj,CSE,1,B,Data Structures,2026-04-13,3,Absent
STU0079,Vikram Raj,CSE,1,B,Operating Systems,2026-02-13,-1,Present
STU0079,Vikram Raj,CSE,1,B,Data Structures,2026-02-28,2,Present
STU0080,Pooja Mani,ECE,4,B,Digital Electronics,2026-01-21,6,On Duty
STU0080,Pooja Mani,ECE,4,B,VLSI Design,2026-04-21,8,Present
STU0080,Pooja Mani,ECE,4,B,VLSI Design,2026-04-19,1,Present
STU0080,Pooja Mani,ECE,4,B,Digital Electronics,2026-03-30,5,Late
STU0080,Pooja Mani,ECE,4,B,Signals & Systems,2026-05-23,8,Present
STU0080,Pooja Mani,ECE,4,B,Signals & Systems,2026-05-04,6,Present
STU0080,Pooja Mani,ECE,4,B,Signals & Systems,2026-04-21,-1,On Duty
STU0080,Pooja Mani,ECE,4,B,Signals & Systems,2026-01-20,1,Late
STU0081,Dinesh Pillai,MECH,3,A,Thermodynamics,2026-02-26,5,Absent
STU0081,Dinesh Pillai,MECH,3,A,Machine Design,2026-04-22,7,Present
STU0081,Dinesh Pillai,MECH,3,A,Thermodynamics,2026-04-14,1,Absent
STU0081,Dinesh Pillai,MECH,3,A,Thermodynamics,2026-06-03,8,Present
STU0081,Dinesh Pillai,MECH,3,A,Machine Design,2026-01-10,6,Present
STU0081,Dinesh Pillai,MECH,3,A,Thermodynamics,2026-06-01,7,Late
STU0081,Dinesh Pillai,MECH,3,A,Thermodynamics,2026-04-12,2,Present
STU0081,Dinesh Pillai,MECH,3,A,Machine Design,2026-05-07,3,Present
STU0081,Dinesh Pillai,MECH,3,A,Fluid Mechanics,2026-01-06,3,Present
STU0081,Dinesh Pillai,MECH,3,A,Fluid Mechanics,2026-04-05,5,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-03-22,3,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-04-14,7,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-04-22,7,Present
STU0082,Lakshmi Sundaram,MECH,4,B,Fluid Mechanics,2026-05-22,8,Present
